data_pid,water_lvl,lib_cap
111025000,65.88,14691.81
111025000,65.89,14716.43
111025000,65.9,14741.06
111025000,65.91,14765.72
111025000,65.92,14790.39
111025000,65.93,14815.08
111025000,65.94,14839.8
111025000,65.95,14864.53
111025000,65.96,14889.28
111025000,65.97,14914.05
111025000,65.98,14938.84
111025000,65.99,14963.64
111025000,66.0,14988.47
111025000,66.01,15013.31
111025000,66.02,15038.18
111025000,66.03,15063.06
111025000,66.04,15087.96
111025000,66.05,15112.88
111025000,66.06,15137.82
111025000,66.07,15162.77
111025000,66.08,15187.75
111025000,66.09,15212.74
111025000,66.1,15237.75
111025000,66.11,15262.78
111025000,66.12,15287.83
111025000,66.13,15312.9
111025000,66.14,15337.98
111025000,66.15,15363.09
111025000,66.16,15388.21
111025000,66.17,15413.34
111025000,66.18,15438.5
111025000,66.19,15463.67
111025000,66.2,15488.87
111025000,66.21,15514.08
111025000,66.22,15539.3
111025000,66.23,15564.55
111025000,66.24,15589.81
111025000,66.25,15615.09
111025000,66.26,15640.39
111025000,66.27,15665.7
111025000,66.28,15691.03
111025000,66.29,15716.38
111025000,66.3,15741.75
111025000,66.31,15767.13
111025000,66.32,15792.53
111025000,66.33,15817.95
111025000,66.34,15843.38
111025000,66.35,15868.83
111025000,66.36,15894.3
111025000,66.37,15919.78
111025000,66.38,15945.28
111025000,66.39,15970.8
111025000,66.4,15996.33
111025000,66.41,16021.88
111025000,66.42,16047.45
111025000,66.43,16073.03
111025000,66.44,16098.62
111025000,66.45,16124.24
111025000,66.46,16149.87
111025000,66.47,16175.52
111025000,66.48,16201.18
111025000,66.49,16226.85
111025000,66.5,16252.55
111025000,66.51,16278.26
111025000,66.52,16303.98
111025000,66.53,16329.72
111025000,66.54,16355.47
111025000,66.55,16381.24
111025000,66.56,16407.03
111025000,66.57,16432.83
111025000,66.58,16458.65
111025000,66.59,16484.48
111025000,66.6,16510.32
111025000,66.61,16536.18
111025000,66.62,16562.05
111025000,66.63,16587.94
111025000,66.64,16613.85
111025000,66.65,16639.77
111025000,66.66,16665.7
111025000,66.67,16691.64
111025000,66.68,16717.6
111025000,66.69,16743.58
111025000,66.7,16769.57
111025000,66.71,16795.57
111025000,66.72,16821.59
111025000,66.73,16847.62
111025000,66.74,16873.66
111025000,66.75,16899.72
111025000,66.76,16925.79
111025000,66.77,16951.87
111025000,66.78,16977.97
111025000,66.79,17004.08
111025000,66.8,17030.2
111025000,66.81,17056.34
111025000,66.82,17082.49
111025000,66.83,17108.65
111025000,66.84,17134.82
111025000,66.85,17161.01
111025000,66.86,17187.21
111025000,66.87,17213.42
111025000,66.88,17239.64
111025000,66.89,17265.88
111025000,66.9,17292.13
111025000,66.91,17318.39
111025000,66.92,17344.66
111025000,66.93,17370.94
111025000,66.94,17397.24
111025000,66.95,17423.54
111025000,66.96,17449.86
111025000,66.97,17476.19
111025000,66.98,17502.53
111025000,66.99,17528.88
111025000,67.0,17555.24
111025000,67.01,17581.62
111025000,67.02,17608.0
111025000,67.03,17634.4
111025000,67.04,17660.8
111025000,67.05,17687.22
111025000,67.06,17713.64
111025000,67.07,17740.08
111025000,67.08,17766.53
111025000,67.09,17792.98
111025000,67.1,17819.45
111025000,67.11,17845.93
111025000,67.12,17872.41
111025000,67.13,17898.91
111025000,67.14,17925.42
111025000,67.15,17951.93
111025000,67.16,17978.46
111025000,67.17,18004.99
111025000,67.18,18031.53
111025000,67.19,18058.08
111025000,67.2,18084.64
111025000,67.21,18111.21
111025000,67.22,18137.79
111025000,67.23,18164.38
111025000,67.24,18190.97
111025000,67.25,18217.57
111025000,67.26,18244.18
111025000,67.27,18270.8
111025000,67.28,18297.43
111025000,67.29,18324.06
111025000,67.3,18350.71
111025000,67.31,18377.36
111025000,67.32,18404.01
111025000,67.33,18430.68
111025000,67.34,18457.35
111025000,67.35,18484.03
111025000,67.36,18510.72
111025000,67.37,18537.41
111025000,67.38,18564.11
111025000,67.39,18590.82
111025000,67.4,18617.53
111025000,67.41,18644.25
111025000,67.42,18670.98
111025000,67.43,18697.71
111025000,67.44,18724.45
111025000,67.45,18751.19
111025000,67.46,18777.94
111025000,67.47,18804.7
111025000,67.48,18831.46
111025000,67.49,18858.23
111025000,67.5,18885.0
111025000,67.51,18911.78
111025000,67.52,18938.56
111025000,67.53,18965.35
111025000,67.54,18992.15
111025000,67.55,19018.94
111025000,67.56,19045.75
111025000,67.57,19072.56
111025000,67.58,19099.37
111025000,67.59,19126.18
111025000,67.6,19153.01
111025000,67.61,19179.83
111025000,67.62,19206.66
111025000,67.63,19233.49
111025000,67.64,19260.33
111025000,67.65,19287.17
111025000,67.66,19314.02
111025000,67.67,19340.87
111025000,67.68,19367.72
111025000,67.69,19394.57
111025000,67.7,19421.43
111025000,67.71,19448.29
111025000,67.72,19475.16
111025000,67.73,19502.02
111025000,67.74,19528.89
111025000,67.75,19555.76
111025000,67.76,19582.64
111025000,67.77,19609.52
111025000,67.78,19636.4
111025000,67.79,19663.28
111025000,67.8,19690.16
111025000,67.81,19717.05
111025000,67.82,19743.94
111025000,67.83,19770.83
111025000,67.84,19797.72
111025000,67.85,19824.61
111025000,67.86,19851.5
111025000,67.87,19878.4
111025000,67.88,19905.3
111025000,67.89,19932.2
111025000,67.9,19959.1
111025000,67.91,19986.0
111025000,67.92,20012.9
111025000,67.93,20039.8
111025000,67.94,20066.7
111025000,67.95,20093.61
111025000,67.96,20120.51
111025000,67.97,20147.41
111025000,67.98,20174.32
111025000,67.99,20201.22
111025000,68.0,20228.13
111025000,68.01,20255.03
111025000,68.02,20281.94
111025000,68.03,20308.84
111025000,68.04,20335.75
111025000,68.05,20362.65
111025000,68.06,20389.56
111025000,68.07,20416.46
111025000,68.08,20443.36
111025000,68.09,20470.27
111025000,68.1,20497.17
111025000,68.11,20524.07
111025000,68.12,20550.97
111025000,68.13,20577.87
111025000,68.14,20604.77
111025000,68.15,20631.66
111025000,68.16,20658.56
111025000,68.17,20685.45
111025000,68.18,20712.34
111025000,68.19,20739.24
111025000,68.2,20766.13
111025000,68.21,20793.01
111025000,68.22,20819.9
111025000,68.23,20846.79
111025000,68.24,20873.67
111025000,68.25,20900.55
111025000,68.26,20927.43
111025000,68.27,20954.31
111025000,68.28,20981.18
111025000,68.29,21008.06
111025000,68.3,21034.93
111025000,68.31,21061.8
111025000,68.32,21088.67
111025000,68.33,21115.53
111025000,68.34,21142.39
111025000,68.35,21169.26
111025000,68.36,21196.11
111025000,68.37,21222.97
111025000,68.38,21249.82
111025000,68.39,21276.67
111025000,68.4,21303.52
111025000,68.41,21330.36
111025000,68.42,21357.21
111025000,68.43,21384.05
111025000,68.44,21410.88
111025000,68.45,21437.72
111025000,68.46,21464.55
111025000,68.47,21491.38
111025000,68.48,21518.21
111025000,68.49,21545.03
111025000,68.5,21571.85
111025000,68.51,21598.67
111025000,68.52,21625.48
111025000,68.53,21652.29
111025000,68.54,21679.1
111025000,68.55,21705.91
111025000,68.56,21732.71
111025000,68.57,21759.51
111025000,68.58,21786.31
111025000,68.59,21813.1
111025000,68.6,21839.89
111025000,68.61,21866.68
111025000,68.62,21893.47
111025000,68.63,21920.25
111025000,68.64,21947.03
111025000,68.65,21973.81
111025000,68.66,22000.58
111025000,68.67,22027.35
111025000,68.68,22054.12
111025000,68.69,22080.89
111025000,68.7,22107.65
111025000,68.71,22134.41
111025000,68.72,22161.17
111025000,68.73,22187.92
111025000,68.74,22214.68
111025000,68.75,22241.43
111025000,68.76,22268.17
111025000,68.77,22294.92
111025000,68.78,22321.66
111025000,68.79,22348.4
111025000,68.8,22375.14
111025000,68.81,22401.88
111025000,68.82,22428.61
111025000,68.83,22455.34
111025000,68.84,22482.07
111025000,68.85,22508.8
111025000,68.86,22535.53
111025000,68.87,22562.25
111025000,68.88,22588.97
111025000,68.89,22615.69
111025000,68.9,22642.41
111025000,68.91,22669.13
111025000,68.92,22695.85
111025000,68.93,22722.56
111025000,68.94,22749.28
111025000,68.95,22775.99
111025000,68.96,22802.7
111025000,68.97,22829.42
111025000,68.98,22856.13
111025000,68.99,22882.84
111025000,69.0,22909.55
111025000,69.01,22936.26
111025000,69.02,22962.97
111025000,69.03,22989.68
111025000,69.04,23016.39
111025000,69.05,23043.1
111025000,69.06,23069.81
111025000,69.07,23096.53
111025000,69.08,23123.24
111025000,69.09,23149.95
111025000,69.1,23176.67
111025000,69.11,23203.38
111025000,69.12,23230.1
111025000,69.13,23256.82
111025000,69.14,23283.54
111025000,69.15,23310.27
111025000,69.16,23336.99
111025000,69.17,23363.72
111025000,69.18,23390.45
111025000,69.19,23417.19
111025000,69.2,23443.92
111025000,69.21,23470.67
111025000,69.22,23497.41
111025000,69.23,23524.16
111025000,69.24,23550.91
111025000,69.25,23577.67
111025000,69.26,23604.43
111025000,69.27,23631.19
111025000,69.28,23657.96
111025000,69.29,23684.74
111025000,69.3,23711.52
111025000,69.31,23738.31
111025000,69.32,23765.1
111025000,69.33,23791.91
111025000,69.34,23818.71
111025000,69.35,23845.53
111025000,69.36,23872.35
111025000,69.37,23899.18
111025000,69.38,23926.01
111025000,69.39,23952.86
111025000,69.4,23979.71
111025000,69.41,24006.58
111025000,69.42,24033.45
111025000,69.43,24060.33
111025000,69.44,24087.22
111025000,69.45,24114.12
111025000,69.46,24141.03
111025000,69.47,24167.96
111025000,69.48,24194.89
111025000,69.49,24221.84
111025000,69.5,24248.8
111025000,69.51,24275.77
111025000,69.52,24302.75
111025000,69.53,24329.75
111025000,69.54,24356.76
111025000,69.55,24383.79
111025000,69.56,24410.83
111025000,69.57,24437.88
111025000,69.58,24464.95
111025000,69.59,24492.04
111025000,69.6,24519.14
111025000,69.61,24546.26
111025000,69.62,24573.4
111025000,69.63,24600.56
111025000,69.64,24627.73
111025000,69.65,24654.92
111025000,69.66,24682.13
111025000,69.67,24709.36
111025000,69.68,24736.61
111025000,69.69,24763.88
111025000,69.7,24791.18
111025000,69.71,24818.49
111025000,69.72,24845.83
111025000,69.73,24873.19
111025000,69.74,24900.57
111025000,69.75,24927.98
111025000,69.76,24955.41
111025000,69.77,24982.87
111025000,69.78,25010.35
111025000,69.79,25037.86
111025000,69.8,25065.4
111025000,69.81,25092.96
111025000,69.82,25120.55
111025000,69.83,25148.17
111025000,69.84,25175.82
111025000,69.85,25203.5
111025000,69.86,25231.21
111025000,69.87,25258.96
111025000,69.88,25286.73
111025000,69.89,25314.54
111025000,69.9,25342.38
111025000,69.91,25370.25
111025000,69.92,25398.16
111025000,69.93,25426.11
111025000,69.94,25454.09
111025000,69.95,25482.11
111025000,69.96,25510.16
111025000,69.97,25538.26
111025000,69.98,25566.39
111025000,69.99,25594.57
111025000,70.0,25622.78
111025000,70.01,25651.04
111025000,70.02,25679.34
111025000,70.03,25707.68
111025000,70.04,25736.06
111025000,70.05,25764.5
111025000,70.06,25792.97
111025000,70.07,25821.5
111025000,70.08,25850.07
111025000,70.09,25878.68
111025000,70.1,25907.35
111025000,70.11,25936.07
111025000,70.12,25964.84
111025000,70.13,25993.66
111025000,70.14,26022.53
111025000,70.15,26051.46
111025000,70.16,26080.44
111025000,70.17,26109.48
111025000,70.18,26138.58
111025000,70.19,26167.73
111025000,70.2,26196.94
111025000,70.21,26226.21
111025000,70.22,26255.54
111025000,70.23,26284.93
111025000,70.24,26314.38
111025000,70.25,26343.9
111025000,70.26,26373.49
111025000,70.27,26403.13
111025000,70.28,26432.85
111025000,70.29,26462.63
111025000,70.3,26492.49
111025000,70.31,26522.41
111025000,70.32,26552.4
111025000,70.33,26582.47
111025000,70.34,26612.61
111025000,70.35,26642.83
111025000,70.36,26673.12
111025000,70.37,26703.48
111025000,70.38,26733.93
111025000,70.39,26764.46
111025000,70.4,26795.06
111025000,70.41,26825.75
111025000,70.42,26856.52
111025000,70.43,26887.38
111025000,70.44,26918.32
111025000,70.45,26949.35
111025000,70.46,26980.47
111025000,70.47,27011.68
111025000,70.48,27042.97
111025000,70.49,27074.36
111025000,70.5,27105.85
111025000,70.51,27137.43
111025000,70.52,27169.1
111025000,70.53,27200.88
111025000,70.54,27232.75
111025000,70.55,27264.73
111025000,70.56,27296.8
111025000,70.57,27328.98
111025000,70.58,27361.27
111025000,70.59,27393.66
111025000,70.6,27426.16
111025000,70.61,27458.77
111025000,70.62,27491.49
111025000,70.63,27524.32
111025000,70.64,27557.27
111025000,70.65,27590.33
111025000,70.66,27623.51
111025000,70.67,27656.81
111025000,70.68,27690.23
111025000,70.69,27723.77
111025000,70.7,27757.44
111025000,70.71,27791.23
111025000,70.72,27825.15
111025000,70.73,27859.2
111025000,70.74,27893.38
111025000,70.75,27927.69
111025000,70.76,27962.14
111025000,70.77,27996.72
111025000,70.78,28031.44
111025000,70.79,28066.3
111025000,70.8,28101.3
111025000,70.81,28136.44
111025000,70.82,28171.73
111025000,70.83,28207.17
111025000,70.84,28242.75
111025000,70.85,28278.49
111025000,70.86,28314.37
111025000,70.87,28350.41
111025000,70.88,28386.61
111025000,70.89,28422.97
111025000,70.9,28459.49
111025000,70.91,28496.17
111025000,70.92,28533.01
111025000,70.93,28570.02
111025000,70.94,28607.2
111025000,70.95,28644.55
111025000,70.96,28682.08
111025000,70.97,28719.77
111025000,70.98,28757.65
111025000,70.99,28795.7
111025000,71.0,28833.94
111025000,71.01,28872.35
111025000,71.02,28910.96
111025000,71.03,28949.75
111025000,71.04,28988.73
111025000,71.05,29027.91
111025000,71.06,29067.28
111025000,71.07,29106.84
111025000,71.08,29146.61
111025000,71.09,29186.58
111025000,71.1,29226.75
111025000,71.11,29267.12
111025000,71.12,29307.71
111025000,71.13,29348.51
111025000,71.14,29389.52
111025000,71.15,29430.75
111025000,71.16,29472.2
111025000,71.17,29513.86
111025000,71.18,29555.75
111025000,71.19,29597.87
111025000,71.2,29640.22
111025000,71.21,29682.8
111025000,71.22,29725.61
111025000,71.23,29768.66
111025000,71.24,29811.95
111025000,71.25,29855.48
111025000,71.26,29899.25
111025000,71.27,29943.27
111025000,71.28,29987.54
111025000,71.29,30032.07
111025000,71.3,30076.85
111025000,71.31,30121.89
111025000,71.32,30167.19
111025000,71.33,30212.76
111025000,71.34,30258.59
111025000,71.35,30304.69
111025000,71.36,30351.07
111025000,71.37,30397.72
111025000,71.38,30444.65
111025000,71.39,30491.86
111025000,71.4,30539.36
111025000,71.41,30587.14
111025000,71.42,30635.21
111025000,71.43,30683.58
111025000,71.44,30732.25
111025000,71.45,30781.22
111025000,71.46,30830.49
111025000,71.47,30880.07
111025000,71.48,30929.96
111025000,71.49,30980.16
111025000,71.5,31030.67
111025000,71.51,31081.51
111025000,71.52,31132.67
111025000,71.53,31184.16
111025000,71.54,31235.97
111025000,71.55,31288.12
111025000,71.56,31340.61
111025000,71.57,31393.43
111025000,71.58,31446.6
111025000,71.59,31500.12
111025000,71.6,31553.99
111025000,71.61,31608.21
111025000,71.62,31662.79
111025000,71.63,31717.73
111025000,71.64,31773.03
111025000,71.65,31828.71
111025000,71.66,31884.75
111025000,71.67,31941.18
111025000,71.68,31997.98
111025000,71.69,32055.16
111025000,71.7,32112.73
111025000,71.71,32170.7
111025000,71.72,32229.06
111025000,71.73,32287.81
111025000,71.74,32346.98
111025000,71.75,32406.54
111025000,71.76,32466.52
111025000,71.77,32526.91
111025000,71.78,32587.72
111025000,71.79,32648.96
111025000,71.8,32710.62
111025000,71.81,32772.71
111025000,71.82,32835.24
111025000,71.83,32898.21
111025000,71.84,32961.62
111025000,71.85,33025.47
111025000,71.86,33089.78
111025000,71.87,33154.55
111025000,71.88,33219.78
111025000,71.89,33285.47
111025000,71.9,33351.63
111025000,71.91,33418.27
111025000,71.92,33485.38
111025000,71.93,33552.98
111025000,71.94,33621.07
111025000,71.95,33689.64
111025000,71.96,33758.71
111025000,71.97,33828.29
111025000,71.98,33898.37
111025000,71.99,33968.96
111025000,72.0,34040.06
111025000,72.01,34111.69
111025000,72.02,34183.84
111025000,72.03,34256.52
111025000,72.04,34329.73
111025000,72.05,34403.49
111025000,72.06,34477.79
111025000,72.07,34552.63
111025000,72.08,34628.03
111025000,72.09,34703.99
111025000,72.1,34780.52
111025000,72.11,34857.61
111025000,72.12,34935.28
111025000,72.13,35013.53
111025000,72.14,35092.36
111025000,72.15,35171.78
111025000,72.16,35251.8
111025000,72.17,35332.42
111025000,72.18,35413.64
111025000,72.19,35495.48
111025000,72.2,35577.93
111025000,72.21,35661.0
111025000,72.22,35744.71
111025000,72.23,35829.04
111025000,72.24,35914.02
111025000,72.25,35999.63
111025000,72.26,36085.9
111025000,72.27,36172.83
111025000,72.28,36260.41
111025000,72.29,36348.66
111025000,72.3,36437.59
111025000,72.31,36527.19
111025000,72.32,36617.48
111025000,72.33,36708.46
111025000,72.34,36800.14
111025000,72.35,36892.51
111025000,72.36,36985.6
111025000,72.37,37079.4
111025000,72.38,37173.92
111025000,72.39,37269.17
111025000,72.4,37365.15
111025000,72.41,37461.87
111025000,72.42,37559.33
111025000,72.43,37657.55
111025000,72.44,37756.52
111025000,72.45,37856.26
111025000,72.46,37956.77
111025000,72.47,38058.06
111025000,72.48,38160.13
111025000,72.49,38262.99
111025000,72.5,38366.65
111025000,72.51,38471.11
111025000,72.52,38576.38
111025000,72.53,38682.47
111025000,72.54,38789.38
111025000,72.55,38897.12
111025000,72.56,39005.7
111025000,72.57,39115.13
111025000,72.58,39225.4
111025000,72.59,39336.54
111025000,72.6,39448.53
111025000,72.61,39561.41
111025000,72.62,39675.16
111025000,72.63,39789.79
111025000,72.64,39905.32
111025000,72.65,40021.75
111025000,72.66,40139.09
111025000,72.67,40257.35
111025000,72.68,40376.52
111025000,72.69,40496.63
111025000,72.7,40617.68
111025000,72.71,40739.67
111025000,72.72,40862.61
111025000,72.73,40986.52
111025000,72.74,41111.39
111025000,72.75,41237.24
111025000,72.76,41364.07
111025000,72.77,41491.89
111025000,72.78,41620.72
111025000,72.79,41750.55
111025000,72.8,41881.39
111025000,72.81,42013.26
111025000,72.82,42146.16
111025000,72.83,42280.1
111025000,72.84,42415.09
111025000,72.85,42551.13
111025000,72.86,42688.23
111025000,72.87,42826.41
111025000,72.88,42965.67
111025000,72.89,43106.02
111025000,72.9,43247.46
111025000,72.91,43390.02
111025000,72.92,43533.68
111025000,72.93,43678.47
111025000,72.94,43824.39
111025000,72.95,43971.45
111025000,72.96,44119.66
111025000,72.97,44269.03
111025000,72.98,44419.56
111025000,72.99,44571.27
111025000,73.0,44724.16
111025000,73.01,44878.25
111025000,73.02,45033.54
111025000,73.03,45190.04
111025000,73.04,45347.77
111025000,73.05,45506.72
111025000,73.06,45666.92
111025000,73.07,45828.36
111025000,73.08,45991.06
111025000,73.09,46155.03
111025000,73.1,46320.27
111025000,73.11,46486.81
111025000,73.12,46654.64
111025000,73.13,46823.77
111025000,73.14,46994.22
111025000,73.15,47166.0
111025000,73.16,47339.11
111025000,73.17,47513.57
111025000,73.18,47689.38
111025000,73.19,47866.56
111025000,73.2,48045.11
111025000,73.21,48225.05
111025000,73.22,48406.39
111025000,73.23,48589.13
111025000,73.24,48773.29
111025000,73.25,48958.87
111025000,73.26,49145.89
111025000,73.27,49334.36
111025000,73.28,49524.29
111025000,73.29,49715.68
111025000,73.3,49908.56
111025000,73.31,50102.93
111025000,73.32,50298.79
111025000,73.33,50496.17
111025000,73.34,50695.07
111025000,73.35,50895.51
111025000,73.36,51097.49
111025000,73.37,51301.02
111025000,73.38,51506.12
111025000,73.39,51712.81
111025000,73.4,51921.08
111025000,73.41,52130.95
111025000,73.42,52342.43
111025000,73.43,52555.54
111025000,73.44,52770.28
111025000,73.45,52986.67
111025000,73.46,53204.72
111025000,73.47,53424.44
111025000,73.48,53645.84
111025000,73.49,53868.93
111025000,73.5,54093.73
